gene_symbol	strict_lodo_FDR_candidate	meta_FDR	GSE243023_logFC	GSE205050_logFC	GSE10723_logFC
TGFB2	False	0.0008122992745732	1.3532566426412	1.22394913876009	0.0922132089999998
STX7	False	0.0008154602194556	0.304603772077731	0.498945895750483	0.25658010875
SH3D19	False	0.000831226551849	0.0724225844521653	0.434977182709817	0.75929181925
SEL1L3	False	0.0008517915948961	0.233413333521308	0.410480782244028	0.27798084625
TNFRSF10D	False	0.0008517915948961	0.147295453959045	0.418889101106399	0.35574642825
IFI35	False	0.0008569583004242	-0.933733833133896	-0.2393383895176	-0.80863260675
KDM5B	False	0.0008837891894379	0.167381728631532	0.417202616759459	0.32481316125
CANX	False	0.0009287088992427	0.254465114849108	0.474711170599131	0.668587259
HCLS1	False	0.0009287088992427	-1.10151984585197	-0.0536142925663343	-0.544557262
RBMX	False	0.0009287088992427	-0.0935058875189592	-0.55054767472731	-0.20851382025
THOP1	False	0.0009287088992427	-0.758893773734445	-0.713503126213297	-0.1703012145
ANO6	False	0.0009342187582465	0.635024955493542	0.309035169442852	0.2028041495
ZNF462	False	0.0009342187582465	0.331465676056815	0.677889729660218	0.108304654
NECTIN3	False	0.0009474254092122	0.506111395228228	0.342685883239114	0.20885735975
FADS2	False	0.0009514599431279	-0.24503511031732	-0.921289540775757	-0.362735209
GOT2	False	0.0009803043784589	-0.0115765206919658	-0.388956143209066	-0.4646568045
ACVR1	False	0.0009847387902544	0.386180651829595	0.334782794608528	0.7370105925
PSMB2	False	0.0009975972918205	-0.15267937038694	-0.326976393749407	-0.4054979645
SMURF2	False	0.0010276260432201	0.0527998079433187	0.301167820857426	0.726051592
TIMP2	False	0.0010316423258119	0.222780649593476	0.510184794929909	0.1162500735
DSE	False	0.0010417328016548	0.508665623105371	0.143780394685444	0.7030926805
SGK1	False	0.0010417328016548	0.547498694020664	0.295928281943857	0.76437436125
CD47	False	0.0010518410146176	0.394455540007404	0.335334475174108	0.17820887675
TAB2	False	0.0010531463608127	0.489156535820635	0.0677580472715977	0.6780144365
RUVBL2	False	0.001063869008463	-0.990960991993754	-0.453048473813474	-0.0694002815000001
EIF4A2	False	0.0010844827251314	0.0288527766621218	0.181426165608354	1.0846685565
DIAPH2	False	0.0010853987587218	0.443035950382207	0.472900756889417	0.0172321154999998
PPIF	False	0.0010969333739167	-0.286849822186225	-0.589645691756001	-0.14216165625
ATP6V1D	False	0.0011006559194607	0.211676784152957	0.204555813993444	0.560129343
BZW2	False	0.0011006559194607	-0.0643002909675943	-0.219717500710999	-0.669153512
FAM8A1	False	0.0011006559194607	0.471326313951736	0.485902639049559	0.1142899565
NCKAP1	False	0.0011006559194607	0.693516269754079	0.0088006257228272	1.02918187175
RHOT2	False	0.0011006559194607	-0.466417118094133	-0.16677270245464	-0.70758765225
STOML2	False	0.0011029866747911	-0.391401827807743	-0.425351205085485	-0.17438012825
BTG1	False	0.0011157550843791	0.154449671734603	0.370488225927601	0.35575932275
FNDC3B	False	0.0011157550843791	0.815746302959537	0.116489691848928	0.1386101565
NOP56	False	0.0011157550843791	-0.297145081119749	-0.489880358286851	-0.0522890444999999
RPA2	False	0.0011157550843791	-0.138450419767572	-0.512197694411793	-0.352902023
SNRNP200	False	0.0011694623617644	-0.21821903332411	-0.316230496201575	-0.18328099175
RNF14	False	0.0012360055378352	0.476334505171447	0.0792422987204047	0.4872765025
SLC40A1	False	0.0012360055378352	0.392589876250566	1.50412045293073	1.041347773
HNRNPA1	False	0.0012668000717248	-0.139258162421799	-0.565519747880106	-0.3123191065
FEM1C	False	0.0012969551569154	0.444773831611447	0.0720841789251141	0.89859195025
METTL7A	False	0.0013008014806599	-0.203639624717107	-1.12027489844059	-0.23713320625
TNFSF4	False	0.0013055027425262	0.0480473118288174	0.364222452023838	0.82929830325
TIMM10	False	0.0013737496844703	-0.51410840117267	-0.484211266530449	-0.31874791675
SNRPA	False	0.0014338888199144	-0.373554381901042	-0.68285438209254	-0.14430872475
GALK1	False	0.0014375530137193	-0.726493947568533	-0.203840241528054	-0.94604810825
PCMTD1	False	0.0014455026544691	0.312612615067597	0.859457698097455	0.276269524
GBE1	False	0.0014543606356344	0.554659554132818	0.0533091876425518	0.6647006455
SLC25A5	False	0.00151912296499	-0.236879056304264	-0.419407432611076	-0.28379744375
FDXR	False	0.0015419711072217	-0.966299192401364	-0.119947423963119	-0.680671329
PKM	False	0.0015489776469484	-0.456617384966544	-0.294978226795019	-0.25189302375
TTC3	False	0.0015489776469484	0.395830884580469	0.219048368476908	0.161522349
BAMBI	False	0.0015505582995963	0.516702996314317	0.70818307054706	0.14762603725
SLC33A1	False	0.0015723464448428	0.477400420914682	0.0789904782767001	0.43683404025
SH3GLB1	False	0.0016233203181038	0.265796761905249	0.092399827431306	0.53457496775
PELP1	False	0.0016263537169086	-0.557763741605	-0.439644529108382	-0.166915551
SMAD4	False	0.0016263537169086	0.542328816647422	0.100723799167083	0.64615761325
OGT	False	0.001638098569827	0.16507698742615	0.231631862994419	1.32005662775
CD58	False	0.0016664149206122	0.499140419313291	0.521905411636009	0.1320387375
CDK10	False	0.0016664149206122	-0.351278810826754	-0.230784040213024	-0.4349059415
EIF4G2	False	0.0016664149206122	0.365031508010421	0.185952309901612	0.9664053365
FOXM1	False	0.0016664149206122	-0.497161876980965	-1.3238918206671	-0.089599479
KANK1	False	0.0016664149206122	0.292619307320706	0.265855202424814	0.5688698575
LAMA5	False	0.0016664149206122	-0.954055407612581	-0.148232965047965	-0.695210802249999
PKD2	False	0.0016812124656764	0.574478944539978	0.337380555250133	0.20761980225
HHEX	False	0.001727996145701	0.231088889218891	0.194908478755854	0.7875262975
CYBRD1	False	0.0017471169111532	0.489153804022203	0.140985177986867	0.58659687425
CHSY1	False	0.0017624662654198	0.642454835197226	0.02836295580925	0.63963428325
REEP4	False	0.0018251500046386	-0.547371082747237	-0.589520648963641	-0.20924721175
ANP32B	False	0.0018482468915516	-0.393402450482139	-0.533504219898182	-0.231256052
SOX17	False	0.0019450118280785	0.52263147202809	0.220243331452535	0.75721687375
BLMH	False	0.0019565081731912	-0.21681535888615	-0.240993324236716	-0.29636184275
ITPA	False	0.0019565081731912	-0.267153264802152	-0.116626969389789	-0.69874948525
CLIC4	False	0.0019649552803461	0.414082450296947	0.155316407659482	0.94622909
PPP1R15A	False	0.0019649552803461	-0.928680941114552	-0.0722246751970017	-0.78416039225
ATP6AP2	False	0.0020229931530501	0.390071010358515	0.173891138628743	0.75026827975
ATP6V1G1	False	0.0020229931530501	0.128486496658839	0.219821182950774	0.428882275
APP	False	0.0021150691509078	0.0507978335756665	0.321819813337225	0.415756002000001
MTPN	False	0.0021150691509078	0.638162150619595	0.0713211708696804	0.598406937
ATIC	False	0.0021366633190354	-0.0474989772106307	-0.524632149169743	-0.4616071475
RNF103	False	0.0021366633190354	0.422050401177192	0.343699920710759	0.094461839
NCOA7	False	0.0021514354646369	0.460851794363907	0.204003995595455	0.6861915145
ELF1	False	0.0021872538486298	0.395322970517263	0.144995333446596	0.4292140875
IST1	False	0.0022165805024148	0.173380721122704	0.180831388045137	0.6637144905
TNFRSF10B	False	0.0023149791937151	0.106002863825639	0.327849259483115	0.5472138315
EFCAB14	False	0.0023229119891147	0.31953801554266	0.367335758337926	0.17813352675
DNAJC11	False	0.0023762761866296	-0.386019814476203	-0.279189655023075	-0.18919869025
MRTO4	False	0.0024268172507982	-0.254627786145262	-0.376813456724824	-0.393094596
BCL2L13	False	0.0024687621995518	0.0138975316743322	0.400431130878929	0.48892527425
CMTM6	False	0.0025475030751258	0.368230449826087	0.173894222071203	0.33249296875
RGS4	False	0.0025504828190391	0.0632460485211208	0.610896561096779	1.44712924575
HAUS4	False	0.0025560722569009	-0.404183735089922	-0.421248935640931	-0.43488270625
UQCR10	False	0.0025722760471315	-0.522056091539763	-0.36341950342565	-0.39435847975
ARFRP1	False	0.0025755217720228	-0.691961245115216	-0.0822302241270245	-0.5843507435
ARHGAP18	False	0.0025960649819096	0.432584899552828	0.0265272840564581	0.87106239975
MANF	False	0.002701608748928	0.189744858447655	0.537387652349723	1.38499150475
MYO6	False	0.0027781734675824	0.377909495477608	0.625213934988611	0.723605043
TGFBI	False	0.0027836564472092	-0.167573839054101	-0.753485693980006	-0.44577235375
ARL5A	False	0.0028119999885234	0.658156683393123	0.042961621742573	0.4089777745
CAB39	False	0.0028650616869182	0.481606038081123	0.0794773520008274	0.5360477805
BCL2L12	False	0.0028999236752493	-0.933611236796977	-0.592329710406807	-0.12988390975
MBD4	False	0.0029243890259139	0.10983561737053	0.343399375852791	0.5889769645
DTYMK	False	0.0029755463709903	-0.401210255373023	-0.911900681151165	-0.0521669359999994
RAB8A	False	0.0029755463709903	-0.264310054587885	-0.396350274669646	-0.27700481925
TMEM123	False	0.0029755463709903	0.482158130053342	0.0125802686120906	0.85503448775
COL4A1	False	0.0029910179819205	0.130981940788502	0.720631709875711	0.0516552902499999
POLD2	False	0.0030932743318238	-0.793236304438064	-0.576885506639319	-0.23025341525
C5ORF15	False	0.0030946341050542	0.286438249312176	0.278657100139955	0.1742651395
CDH11	False	0.003150317504968	0.148241370630323	0.107336635896417	1.15398226925
DCUN1D1	False	0.0031611573600665	0.40356312094996	0.153662366870161	0.43602975825
CARHSP1	False	0.0032611335015038	-0.19482310854894	-0.201073530303717	-0.4790385085
THEM6	False	0.0032693893054564	-0.49592325131763	-0.29651537330605	-0.48937525375
HPSE	False	0.0033825015377394	-0.0622739688862968	-0.50905065591731	-0.32161462975
TGM2	False	0.0034178283733235	-0.599984906257099	-0.182154335370043	-0.0609016879999997
CAV1	False	0.0034209070185961	0.349471012270504	0.25555133329688	0.35035173075
NCK1	False	0.0034381657385901	0.350192178710562	0.183873276310138	0.4600114345
ANKRD10	False	0.0034522342047072	0.310056747484702	0.641010515503268	0.110838527
UBA1	False	0.0035345489043434	-0.564845112479897	-0.177649302814825	-0.1600122325
CDCA7L	False	0.0035515917572173	-0.0864854645292086	-0.371294068557941	-0.3487224385
DSTYK	False	0.0035559217760431	0.0804959152727598	0.413423468199521	0.26731393775
GPRC5B	False	0.0035559217760431	0.461320412655991	0.463688194087384	0.25841176525
NONO	False	0.0035559217760431	-0.180624856448564	-0.19413512658326	-0.3462714685
TUFM	False	0.0035900475427858	-0.754886256482034	-0.258311442089246	-0.12638986125
DDX51	False	0.0036650913148789	-0.27210887631352	-0.309107616460745	-0.37844402275
PDLIM1	False	0.0036650913148789	-0.468655488484451	-0.263136224020421	-0.23678788425
KLF2	False	0.0037000405785186	0.141329794778507	4.87213702751243	0.676059786
BAZ2B	False	0.0037145857683779	0.485914049285803	0.238271582480813	0.191624094
HECTD1	False	0.0037181774726663	0.346702024148432	0.0366686524953819	0.8994947875
NT5E	False	0.0037533846485449	0.0419724591230741	0.373519204717573	0.23122042275
DDIT4L	False	0.0037749165469549	0.0077673547772621	0.66641003894673	0.63507605375
CBR3	False	0.0038813614576412	-0.285112569125007	-0.579660652384803	-0.41990154225
RC3H2	False	0.0038813614576412	0.59353967951408	0.198886950396056	0.0096948302499998
SCAF11	False	0.0038813614576412	0.338299404183656	0.240345595444146	0.1771939605
TRPV4	False	0.0038813614576412	-0.701437864331632	-0.118804139686996	-0.558930029
ARHGDIB	False	0.003882709247289	-0.377701630963072	-0.108411098553345	-0.531915844000001
WDR54	False	0.003882709247289	-0.297055583721004	-0.212168554665957	-0.656784304000001
SH3YL1	False	0.0038909094090326	0.299712324063911	0.792399205598198	0.252054271
EIF3C	False	0.0039374033152215	-0.492384946201108	-0.0622804782807762	-0.5908879435
ABCF2	False	0.0039432358280237	-0.301556421804716	-0.28424109806384	-0.148560882
RNASEH2A	False	0.0040277954835533	-0.50264062165318	-0.711738530289372	-0.448958808
CDK2AP1	False	0.0040342729815308	0.40908961282192	0.160827842364371	0.2332031225
NFE2L3	False	0.0041744738750231	0.0876493453991234	0.326938165251072	0.450474728
PRNP	False	0.0042066598823345	0.393083964621933	0.0754844569065893	0.7655050105
ZEB2	False	0.0042239806540514	0.468415596048665	0.215851249994113	0.206024141
TM9SF3	False	0.0042385746137551	0.455028449684314	0.0908607864313211	0.390906575
WWC2	False	0.0042777760155132	0.768546508998091	0.0601749549894635	0.38782967425
CHRNA5	False	0.0043054752181132	-0.133046010058517	-1.0655264622328	-0.308216703249999
ATF6	False	0.0043117379204652	0.400641224588731	0.23789357938997	0.09484867725
MGLL	False	0.0043532365437113	-0.318479832994492	-0.326597505866762	-0.701731534999999
MINPP1	False	0.0044872139295188	0.336231814645194	0.263647206107994	0.4476964815
MRPL22	False	0.0044872139295188	-0.158683415498698	-0.427308259021261	-0.311648721
C12ORF43	False	0.0046035084219973	-0.29888853203528	-0.18353079291815	-0.52397724125
LMO4	False	0.0046035084219973	0.436459824734417	0.341565178538589	0.1803855015
UQCRC1	False	0.0046035084219973	-0.396673467082359	-0.322710151865022	-0.177796770999999
ASPHD2	False	0.0046161472404442	0.685065834106624	0.0519399287117706	0.64912025925
B4GALT5	False	0.0046458997575317	0.183851756710076	0.296056836011059	0.373039165
WEE1	False	0.004772350414764	0.336522923523647	0.129286859178392	0.45979519975
EIF3D	False	0.0048194141618257	-0.545947465296713	-0.0320989098884343	-0.424436868
BLVRA	False	0.0048211682984986	-0.219634527936252	-0.32926571201728	-0.58883914525
DHCR24	False	0.0048211682984986	-0.147456008234173	-0.887929107591288	-0.367090051
ANKRD33	False	0.0048729288708353	-2.44137108649409	-1.36546155060043	-0.1650623865
SARAF	False	0.0048729288708353	0.164034356624614	0.191977041961349	0.9936615155
POSTN	False	0.0049573888784175	0.521530908550597	0.375180648812025	0.713648643250001
LAMTOR3	False	0.0049611548811797	0.46543713947867	0.101400289211273	0.48136737075
PAPSS1	False	0.0049802285727782	0.241864788432827	0.15624464720641	0.3878171285
TCEAL9	False	0.0050010098499029	0.349151690293486	0.111897948176238	0.3854966225
SKIV2L	False	0.0050160368906849	-0.659786582339977	-0.133861018277347	-0.4074095275
MRPL27	False	0.0051410536832158	-0.0810650685284537	-0.310462113363807	-0.51571003325
GOLPH3	False	0.0051533396926084	0.592502334693687	0.110403506711076	0.3804119395
LY96	False	0.0051725772859544	0.588287493695704	0.386302812982	0.702600382
NPTN	False	0.0051944249105036	0.397934758970624	0.270634109132494	0.32009173175
FAM199X	False	0.0052079803155559	0.533174771873196	0.0968005646494614	0.486268311
MT2A	False	0.0052510130460301	-0.696720805173875	-0.792473677921816	-0.19520217825
FTSJ1	False	0.0053089337372268	-0.144413540244626	-0.287223371323459	-0.37265283675
CNN3	False	0.0053277569084199	0.384320543628586	0.108764359491049	0.534821779
ME3	False	0.0053277569084199	-0.441747920938898	-0.0091765627176121	-0.51457610825
EML3	False	0.0053343983339752	-0.549316512384876	-0.26775130341033	-0.3683711125
SLC35G2	False	0.0053386256192094	0.376030815119454	0.311183910877705	0.19707224625
ANXA2	False	0.0053740888403495	-0.0725723609807965	-0.362072869835131	-0.331518210250001
MOV10	False	0.0053999550678063	-0.555550357072301	-0.127953836348185	-0.343889924
GPS1	False	0.0054228570174957	-0.66365055482536	-0.164677233904948	-0.646102485749999
TRIM22	False	0.005528855707685	0.16222117181241	0.224896712595495	0.4116697665
LYSMD2	False	0.0055756102310858	0.345609697446763	0.358906476766725	0.4540008205
PRR13	False	0.0055756102310858	-0.375797165421571	-0.174963689491392	-0.53936649075
NUDC	False	0.0055831121786568	-0.667771772700302	-0.415511548956459	-0.18368057575
HBP1	False	0.0056545625075422	0.0574444206161431	0.189389031618768	0.558716972
RPL3	False	0.0056545625075422	-0.413375198601466	-0.0602669132004099	-0.61117093725
DDOST	False	0.0056757365890062	-0.414665951310241	-0.741436120284298	-0.337007950749999
HSP90AA1	False	0.0056757365890062	0.121888038506002	0.0880631775525438	1.671990534
PBX3	False	0.0056757365890062	0.517385728225798	0.127892988203528	0.28132952925
PSMG1	False	0.0056757365890062	-0.0156080871559601	-0.543341293012182	-0.359562303
LMNA	False	0.0056768739379924	-0.755171756502996	-0.0646455011786138	-0.553042502
AKR1A1	False	0.0057923779366037	-0.0761487797176566	-0.23802821817541	-0.700640913249999
ARMCX2	False	0.0058100639747432	0.348933559614373	0.594921449186602	0.129065453
UBFD1	False	0.005820440803453	0.265917569289305	0.106263853848095	0.46123746875
RCN2	False	0.0058491073938436	0.353663296783551	0.104281512856613	0.41842425925
NBPF1	False	0.0058541799282673	0.549781244146281	0.462684290801732	0.10865638575
NAA30	False	0.005880666223999	0.380122962502463	0.243428642691899	0.2015843465
FAM216A	False	0.0059269008401441	-0.221186047807977	-0.498443345451658	-0.36708763075
EDEM3	False	0.0059714980699087	0.370102195619113	0.192205603313533	0.57701628225
RAC2	False	0.0059784786118847	-0.472168133642307	-0.441884761331314	-0.12579208575
SPRY2	False	0.006007726124159	0.36754297889063	0.0405951301667278	0.79484208075
TUBB6	False	0.0060536691678256	-0.25661425409788	-0.137033274339454	-1.0249457465
FAHD2A	False	0.006143124415116	-0.738431613569734	-0.174672063673512	-0.34831321125
SUMF1	False	0.006143124415116	0.0353510644521373	0.489936193025695	0.21242441075
PARK7	False	0.0061519559714626	-0.130865288109119	-0.210282165457982	-0.53283979025
CARD11	False	0.0062210808797386	-0.712045527969075	-1.22414859304101	-0.21916624125
MIF4GD	False	0.0062732810698248	-0.50287317746187	-0.101835398896023	-0.49788483
FRMD6	False	0.0063454100468228	0.725827506073801	0.215446645475527	0.45677328175
MCM3	False	0.0063700059301032	-0.428988208434933	-1.87347689807451	-0.45912376125
MRPS15	False	0.0063700059301032	-0.153901153835506	-0.274498080581911	-0.524795371749999
GPKOW	False	0.0064211178183905	-0.566501405488756	-0.193399605413254	-0.356419616
FCHSD2	False	0.0064513172984652	0.363306178436337	0.0044564954125689	0.55542347975
ENTPD6	False	0.0064610074044084	-0.72563785728561	-0.343331091701742	-0.03892228
